28 22  7   7.000   8.500 0.84000 1.000  0.0    0.0    0.0    0.0    0.0    100
26 23  4   3.000   8.580 0.11000 1.050  0.150  0.0    0.0    0.0    0.0      0
26 23  4   3.000   8.580 0.11000 1.050  0.0    0.0    0.0    0.0    0.0    100
28 19 10   1.120   8.725 0.07000 1.000  0.200  0.150  0.0    0.0    0.276    0
28 19 10   1.120   8.725 0.07000 1.000  0.0    0.0    0.0    0.0    0.0    100
28 27  2   8.000   8.750 0.02300 6.550  0.003  0.003  0.040  0.0    0.014    0
28 27  2   8.000   8.750 0.02300 6.550  0.0    0.0    0.0    0.0    0.0    100
28 19 10   1.220   8.838 0.18000 1.000  0.200  0.150  0.0    0.0    0.276    0
28 19 10   1.220   8.838 0.18000 1.000  0.0    0.0    0.0    0.0    0.0    100
26 22  5   2.100   8.920 0.11200 1.000  0.100  0.150  0.0    0.0    0.276    0
26 22  5   2.100   8.920 0.11200 1.000  0.0    0.0    0.0    0.0    0.0    100
28 21  8   7.000   8.960 0.37000 1.000  0.150  0.0    0.0    0.0    0.276    0
28 21  8   7.000   8.960 0.37000 1.000  0.0    0.0    0.0    0.0    0.0    100
28 27  2   9.000   9.000 0.02200 6.700  0.020  0.0    0.0    0.0    0.0      0
28 27  2   9.000   9.000 0.02200 6.700  0.0    0.0    0.0    0.0    0.0    100
26 22  5   2.200   9.010 0.02100 1.011  0.100  0.150  0.0    0.0    0.276    0
26 22  5   2.200   9.010 0.02100 1.011  0.0    0.0    0.0    0.0    0.0    100
26 22  5   2.300   9.010 0.11500 1.011  0.0    0.080  0.0    0.0    0.0      0
26 22  5   2.300   9.010 0.11500 1.011  0.0    0.0    0.0    0.0    0.0    100
28 26  3   5.000   9.074 0.27000 1.000 -0.310  0.820 -0.250  0.0    0.276    0
28 26  3   5.000   9.074 0.27000 1.000  0.0    0.0    0.0    0.0    0.0    100
28 19 10   1.110   9.130 0.18000 1.000  0.200  0.150  0.0    0.0    0.276    0
28 19 10   1.110   9.130 0.18000 1.000  0.0    0.0    0.0    0.0    0.0    100
26 20  7   8.000   9.140 0.30000 1.000  0.150  0.0    0.0    0.0    0.276    0
26 20  7   8.000   9.140 0.30000 1.000  0.0    0.0    0.0    0.0    0.0    100
12 11  2   4.000   9.170 0.70000 1.000  0.047  0.0    0.0    0.039  0.276   20
12 10  3 104.000   9.173 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
12 10  3 103.000   9.184 0.0     1.000  0.0    0.0    0.0    0.0    0.0     10
12 11  2   5.000   9.230 0.70000 1.000  0.0    0.0    0.140 -0.048  0.0   3033
28 19 10   1.210   9.236 0.25000 1.000  0.200  0.150  0.0    0.0    0.276    0
